,LOCATION,WIDTH,DEPTH,X_COORDINATE,HEIGHT,X,AISLE,Y,MAXIMUM_VOLUME,Z,CURRENT_ASSIGNED_SKU,CENTERAXIS,BAY
610,DD2414,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,155.6497,2.5261,0.0,1044428.0,X,0
611,DD2418,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,154.4056,2.5261,0.0,1001398.0,X,0
612,DD2511,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,243.2431,DD,156.8938,2.5261,0.0,1026979.0,X,0
613,DD2515,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,243.2431,DD,155.6497,2.5261,0.0,1032967.0,X,0
614,DD2519,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,243.2431,DD,154.4056,2.5261,0.0,1018926.0,X,0
615,DD2711,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,243.2431,DD,153.1615,2.5261,0.0,1041882.0,X,0
616,DD2715,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,243.2431,DD,151.9174,2.5261,0.0,1035034.0,X,0
617,DD2719,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,243.2431,DD,150.6733,2.5261,0.0,1035199.0,X,0
618,DD2610,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,153.1615,2.5261,0.0,1035150.0,X,0
619,DD2614,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,151.9174,2.5261,0.0,1041886.0,X,0
620,DD2618,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,150.6733,2.5261,0.0,1037225.0,X,0
621,DD2810,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,149.4292,2.5261,0.0,1035137.0,X,0
622,DD2814,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,148.1851,2.5261,0.0,1037226.0,X,0
623,DD2818,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,146.941,2.5261,0.0,1035177.0,X,0
624,DD2911,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,243.2431,DD,149.4292,2.5261,0.0,1037237.0,X,0
625,DD2915,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,243.2431,DD,148.1851,2.5261,0.0,1035154.0,X,0
626,DD2919,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,243.2431,DD,146.941,2.5261,0.0,1037229.0,X,0
627,DD3010,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,145.6969,2.5261,0.0,1041892.0,X,0
628,DD3014,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,144.4528,2.5261,0.0,1044430.0,X,0
629,DD3018,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,143.2087,2.5261,0.0,1044426.0,X,0
630,DD3210,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,141.9646,2.5261,0.0,1037236.0,X,0
631,DD3214,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,140.7205,2.5261,0.0,1035178.0,X,0
632,DD3218,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,139.4764,2.5261,0.0,1012943.0,X,0
633,DD3410,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,138.2323,2.5261,0.0,1023273.0,X,0
634,DD3414,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,136.9882,2.5261,0.0,1034557.0,X,0
635,DD3418,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,135.7441,2.5261,0.0,1035135.0,X,0
636,DD3610,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,134.5,2.5261,0.0,1004334.0,X,0
637,DD3614,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,133.2559,2.5261,0.0,,X,0
638,DD3618,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,132.0118,2.5261,0.0,1041873.0,X,0
639,DD3810,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,130.7677,2.5261,0.0,1035158.0,X,0
640,DD3814,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,129.5236,2.5261,0.0,1035153.0,X,0
641,DD3818,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,128.2795,2.5261,0.0,1037227.0,X,0
642,DD4010,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,127.0354,2.5261,0.0,1037228.0,X,0
643,DD4014,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,125.7913,2.5261,0.0,1035183.0,X,0
644,DD4018,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,124.5472,2.5261,0.0,1033313.0,X,0
645,PALDD4311,1.0,1.0,240.8428,0.0373,243.2431,DD,121.9962,0.0373,0.0,,X,0
646,PALDD4210,1.0,1.0,240.8428,0.0373,238.4425,DD,121.9962,0.0373,0.0,,X,0
647,PALDE4210,1.0,1.0,234.7214,0.0373,232.3211,DE,121.9962,0.0373,0.0,,X,0
648,DE4119,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,124.5472,2.5261,0.0,1044445.0,X,0
649,DE4115,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,125.7913,2.5261,0.0,1034556.0,X,0
650,DE4111,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,127.0354,2.5261,0.0,,X,0
651,DE4018,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,232.3211,DE,124.5472,2.5261,0.0,1044434.0,X,0
652,DE4014,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,232.3211,DE,125.7913,2.5261,0.0,,X,0
653,DE4010,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,232.3211,DE,127.0354,2.5261,0.0,1028268.0,X,0
654,DE3818,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,232.3211,DE,128.2795,2.5261,0.0,1017970.0,X,0
655,DE3814,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,232.3211,DE,129.5236,2.5261,0.0,1044433.0,X,0
656,DE3810,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,232.3211,DE,130.7677,2.5261,0.0,1035145.0,X,0
657,DE3919,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,128.2795,2.5261,0.0,1034569.0,X,0
658,DE3915,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,129.5236,2.5261,0.0,1035143.0,X,0
659,DE3911,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,130.7677,2.5261,0.0,1035179.0,X,0
660,DE3719,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,132.0118,2.5261,0.0,1035141.0,X,0
661,DE3715,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,133.2559,2.5261,0.0,1017807.0,X,0
662,DE3711,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,134.5,2.5261,0.0,1035176.0,X,0
663,DE3618,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,232.3211,DE,132.0118,2.5261,0.0,1035167.0,X,0
664,DE3614,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,232.3211,DE,133.2559,2.5261,0.0,1035132.0,X,0
665,DE3610,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,232.3211,DE,134.5,2.5261,0.0,1033312.0,X,0
666,DE3418,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,232.3211,DE,135.7441,2.5261,0.0,1007936.0,X,0
667,DE3414,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,232.3211,DE,136.9882,2.5261,0.0,1044431.0,X,0
668,DE3410,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,232.3211,DE,138.2323,2.5261,0.0,1007747.0,X,0
669,DE3519,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,135.7441,2.5261,0.0,1025523.0,X,0
670,DE3515,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,136.9882,2.5261,0.0,1006615.0,X,0
671,DE3511,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,138.2323,2.5261,0.0,1044427.0,X,0
672,DE3319,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,139.4764,2.5261,0.0,1004153.0,X,0
673,DE3315,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,140.7205,2.5261,0.0,1000342.0,X,0
674,DE3311,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,141.9646,2.5261,0.0,1043191.0,X,0
675,DE3218,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,232.3211,DE,139.4764,2.5261,0.0,1006617.0,X,0
676,DE3214,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,232.3211,DE,140.7205,2.5261,0.0,1006781.0,X,0
677,DE3210,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,232.3211,DE,141.9646,2.5261,0.0,1000342.0,X,0
678,DE3018,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,232.3211,DE,143.2087,2.5261,0.0,1006615.0,X,0
679,DE3014,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,232.3211,DE,144.4528,2.5261,0.0,1006783.0,X,0
680,DE3010,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,232.3211,DE,145.6969,2.5261,0.0,1006616.0,X,0
681,DE3119,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,143.2087,2.5261,0.0,1008668.0,X,0
682,DE3115,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,144.4528,2.5261,0.0,1008669.0,X,0
683,DE3111,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,145.6969,2.5261,0.0,1012258.0,X,0
684,DE2919,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,146.941,2.5261,0.0,1016349.0,X,0
685,DE2915,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,148.1851,2.5261,0.0,,X,0
686,DE2911,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,149.4292,2.5261,0.0,1006727.0,X,0
687,DE2818,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,232.3211,DE,146.941,2.5261,0.0,1006533.0,X,0
688,DE2814,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,232.3211,DE,148.1851,2.5261,0.0,1038203.0,X,0
689,DE2810,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,232.3211,DE,149.4292,2.5261,0.0,,X,0
690,DE2618,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,232.3211,DE,150.6733,2.5261,0.0,1027412.0,X,0
691,DE2614,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,232.3211,DE,151.9174,2.5261,0.0,,X,0
692,DE2610,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,232.3211,DE,153.1615,2.5261,0.0,1027422.0,X,0
693,DE2719,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,150.6733,2.5261,0.0,1008163.0,X,0
694,DE2715,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,151.9174,2.5261,0.0,1027420.0,X,0
695,DE2711,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,153.1615,2.5261,0.0,1027424.0,X,0
696,DE2519,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,154.4056,2.5261,0.0,1027419.0,X,0
697,DE2515,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,155.6497,2.5261,0.0,1027416.0,X,0
698,DE2511,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,156.8938,2.5261,0.0,1027433.0,X,0
699,DE2418,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,232.3211,DE,154.4056,2.5261,0.0,1043824.0,X,0
700,DE2414,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,232.3211,DE,155.6497,2.5261,0.0,1043735.0,X,0
701,DE2410,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,232.3211,DE,156.8938,2.5261,0.0,1001556.0,X,0
702,DE2218,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,232.3211,DE,158.1379,2.5261,0.0,,X,0
703,DE2214,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,232.3211,DE,159.382,2.5261,0.0,1004296.0,X,0
704,DE2210,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,232.3211,DE,160.6261,2.5261,0.0,1029816.0,X,0
705,DE2319,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,158.1379,2.5261,0.0,,X,0
706,DE2315,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,159.382,2.5261,0.0,1000825.0,X,0
707,DE2311,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,160.6261,2.5261,0.0,1001748.0,X,0
708,DE2119,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,161.8702,2.5261,0.0,1002430.0,X,0
709,DE2115,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,163.1143,2.5261,0.0,1004293.0,X,0
710,DE2111,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,164.3584,2.5261,0.0,1027421.0,X,0
711,DE2018,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,232.3211,DE,161.8702,2.5261,0.0,1019053.0,X,0
712,DE2014,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,232.3211,DE,163.1143,2.5261,0.0,1004240.0,X,0
713,DE2010,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,232.3211,DE,164.3584,2.5261,0.0,1001747.0,X,0
714,DE1818,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,232.3211,DE,165.6025,2.5261,0.0,1031557.0,X,0
715,DE1814,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,232.3211,DE,166.8466,2.5261,0.0,1006760.0,X,0
716,DE1810,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,232.3211,DE,168.0907,2.5261,0.0,1034989.0,X,0
717,DE1919,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,165.6025,2.5261,0.0,1034815.0,X,0
718,DE1915,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,166.8466,2.5261,0.0,1034687.0,X,0
719,DE1911,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,168.0907,2.5261,0.0,1034688.0,X,0
720,DE1719,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,169.3348,2.5261,0.0,1033693.0,X,0
721,DE1715,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,170.5789,2.5261,0.0,1003712.0,X,0
722,DE1711,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,171.823,2.5261,0.0,1001966.0,X,0
723,DE1618,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,232.3211,DE,169.3348,2.5261,0.0,1006303.0,X,0
724,DE1614,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,232.3211,DE,170.5789,2.5261,0.0,1002053.0,X,0
725,DE1610,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,232.3211,DE,171.823,2.5261,0.0,1035200.0,X,0
726,DE1418,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,232.3211,DE,173.0671,2.5261,0.0,1028034.0,X,0
727,DE1414,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,232.3211,DE,174.3112,2.5261,0.0,1033695.0,X,0
728,DE1410,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,232.3211,DE,175.5553,2.5261,0.0,1033690.0,X,0
729,DE1519,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,173.0671,2.5261,0.0,1033698.0,X,0
730,DE1515,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,174.3112,2.5261,0.0,1028036.0,X,0
731,DE1511,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,175.5553,2.5261,0.0,1028208.0,X,0
732,DE1319,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,176.7994,2.5261,0.0,1028037.0,X,0
733,DE1315,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,178.0435,2.5261,0.0,1028035.0,X,0
734,DE1311,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,179.2876,2.5261,0.0,1017997.0,X,0
735,DE1218,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,232.3211,DE,176.7994,2.5261,0.0,1000729.0,X,0
736,DE1214,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,232.3211,DE,178.0435,2.5261,0.0,1042154.0,X,0
737,DE1210,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,232.3211,DE,179.2876,2.5261,0.0,1038132.0,X,0
738,PALDE1018,1.0,1.0,234.7214,0.0373,232.3211,DE,176.4538,0.0373,0.0,,X,0
739,PALDE1014,1.0,1.0,234.7214,0.0373,232.3211,DE,177.673,0.0373,0.0,,X,0
740,PALDE1010,1.0,1.0,234.7214,0.0373,232.3211,DE,178.8922,0.0373,0.0,,X,0
741,DE1119,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,180.5317,2.5261,0.0,1017993.0,X,0
742,DE1115,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,181.7758,2.5261,0.0,1017967.0,X,0
743,DE1111,1.361915553281094,1.361915553281094,234.7214,1.361915553281094,237.1217,DE,183.0199,2.5261,0.0,1018077.0,X,0
744,PALDF1111,1.0,1.0,228.9556,0.0373,231.3559,DF,178.8922,0.0373,0.0,,X,0
745,PALDF1115,1.0,1.0,228.9556,0.0373,231.3559,DF,177.673,0.0373,0.0,,X,0
746,PALDF1119,1.0,1.0,228.9556,0.0373,231.3559,DF,176.4538,0.0373,0.0,,X,0
747,DF1010,1.361915553281094,1.361915553281094,228.9556,1.361915553281094,226.5553,DF,183.0199,2.5261,0.0,1018677.0,X,0
748,DF1014,1.361915553281094,1.361915553281094,228.9556,1.361915553281094,226.5553,DF,181.7758,2.5261,0.0,1021923.0,X,0
749,DF1018,1.361915553281094,1.361915553281094,228.9556,1.361915553281094,226.5553,DF,180.5317,2.5261,0.0,1017957.0,X,0
750,DF1210,1.361915553281094,1.361915553281094,228.9556,1.361915553281094,226.5553,DF,179.2876,2.5261,0.0,1000733.0,X,0
751,DF1214,1.361915553281094,1.361915553281094,228.9556,1.361915553281094,226.5553,DF,178.0435,2.5261,0.0,1039974.0,X,0
752,DF1218,1.361915553281094,1.361915553281094,228.9556,1.361915553281094,226.5553,DF,176.7994,2.5261,0.0,1017994.0,X,0
753,DF1311,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,179.2876,1.3937,0.0,1001678.0,X,0
754,DF1341,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,179.2876,1.3937,1.2954,1042158.0,X,0
755,DF1315,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,178.0435,1.3937,0.0,1040256.0,X,0
756,DF1345,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,178.0435,1.3937,1.2954,1042156.0,X,0
757,DF1319,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,176.7994,1.3937,0.0,1037491.0,X,0
758,DF1349,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,176.7994,1.3937,1.2954,1034564.0,X,0
759,DF1511,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,175.5553,1.3937,0.0,1039757.0,X,0
760,DF1541,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,175.5553,1.3937,1.2954,1044692.0,X,0
761,DF1515,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,174.3112,1.3937,0.0,,X,0
762,DF1545,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,174.3112,1.3937,1.2954,1023827.0,X,0
763,DF1519,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,173.0671,1.3937,0.0,,X,0
764,DF1549,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,173.0671,1.3937,1.2954,1023828.0,X,0
765,DF1410,1.361915553281094,1.361915553281094,228.9556,1.361915553281094,226.5553,DF,175.5553,2.5261,0.0,1017960.0,X,0
766,DF1414,1.361915553281094,1.361915553281094,228.9556,1.361915553281094,226.5553,DF,174.3112,2.5261,0.0,1017948.0,X,0
767,DF1418,1.361915553281094,1.361915553281094,228.9556,1.361915553281094,226.5553,DF,173.0671,2.5261,0.0,1017974.0,X,0
768,DF1610,1.361915553281094,1.361915553281094,228.9556,1.361915553281094,226.5553,DF,171.823,2.5261,0.0,1010354.0,X,0
769,DF1614,1.361915553281094,1.361915553281094,228.9556,1.361915553281094,226.5553,DF,170.5789,2.5261,0.0,,X,0
770,DF1618,1.361915553281094,1.361915553281094,228.9556,1.361915553281094,226.5553,DF,169.3348,2.5261,0.0,1017955.0,X,0
771,DF1711,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,171.823,1.3937,0.0,,X,0
772,DF1741,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,171.823,1.3937,1.2954,1001877.0,X,0
773,DF1715,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,170.5789,1.3937,0.0,1039740.0,X,0
774,DF1745,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,170.5789,1.3937,1.2954,1001402.0,X,0
775,DF1719,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,169.3348,1.3937,0.0,1009846.0,X,0
776,DF1749,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,169.3348,1.3937,1.2954,1001680.0,X,0
777,DF1911,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,168.0907,1.3937,0.0,1000832.0,X,0
778,DF1941,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,168.0907,1.3937,1.2954,1021621.0,X,0
779,DF1915,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,166.8466,1.3937,0.0,1042821.0,X,0
780,DF1945,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,166.8466,1.3937,1.2954,1001411.0,X,0
781,DF1919,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,165.6025,1.3937,0.0,1026590.0,X,0
782,DF1949,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,165.6025,1.3937,1.2954,1020601.0,X,0
783,DF1810,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,168.0907,1.3937,0.0,1002847.0,X,0
784,DF1840,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,168.0907,1.3937,1.2954,,X,0
785,DF1814,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,166.8466,1.3937,0.0,1037494.0,X,0
786,DF1844,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,166.8466,1.3937,1.2954,1001140.0,X,0
787,DF1818,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,165.6025,1.3937,0.0,1025560.0,X,0
788,DF1848,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,165.6025,1.3937,1.2954,1043347.0,X,0
789,DF2010,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,164.3584,1.3937,0.0,1041074.0,X,0
790,DF2040,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,164.3584,1.3937,1.2954,1006761.0,X,0
791,DF2014,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,163.1143,1.3937,0.0,1037502.0,X,0
792,DF2044,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,163.1143,1.3937,1.2954,1036001.0,X,0
793,DF2018,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,161.8702,1.3937,0.0,1037486.0,X,0
794,DF2048,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,161.8702,1.3937,1.2954,1034544.0,X,0
795,DF2111,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,164.3584,1.3937,0.0,1008794.0,X,0
796,DF2141,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,164.3584,1.3937,1.2954,1006722.0,X,0
797,DF2115,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,163.1143,1.3937,0.0,1026994.0,X,0
798,DF2145,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,163.1143,1.3937,1.2954,1008871.0,X,0
799,DF2119,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,161.8702,1.3937,0.0,1039754.0,X,0
800,DF2149,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,161.8702,1.3937,1.2954,1034566.0,X,0
801,DF2311,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,160.6261,1.3937,0.0,1006666.0,X,0
802,DF2341,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,160.6261,1.3937,1.2954,1042026.0,X,0
803,DF2315,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,159.382,1.3937,0.0,1005758.0,X,0
804,DF2345,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,159.382,1.3937,1.2954,1009387.0,X,0
805,DF2319,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,158.1379,1.3937,0.0,1000829.0,X,0
806,DF2349,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,231.3559,DF,158.1379,1.3937,1.2954,1006758.0,X,0
807,DF2210,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,160.6261,1.3937,0.0,1017968.0,X,0
808,DF2240,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,160.6261,1.3937,1.2954,1026959.0,X,0
809,DF2214,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,159.382,1.3937,0.0,1034565.0,X,0
810,DF2244,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,159.382,1.3937,1.2954,1000822.0,X,0
811,DF2218,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,158.1379,1.3937,0.0,1023163.0,X,0
812,DF2248,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,158.1379,1.3937,1.2954,1044072.0,X,0
813,DF2410,1.1170083853065893,1.1170083853065893,228.9556,1.1170083853065893,226.5553,DF,156.8938,1.3937,0.0,1009822.0,X,0
